210,Post Malone,Waiting For Never,track,Twelve Carat Toothache (Deluxe),16,2022-06-07
211,Drake,A Keeper,track,"Honestly, Nevermind",14,2022-06-17
212,Izzamuzzic,Shootout,track,Shootout,1,2022-06-30
213,Yuridia,¿Y Qué Tal Si Funciona?,track,Pa' Luego Es Tarde,14,2022-10-20
214,Connor Price,Chatter,track,Chatter,1,2022-12-02
215,Fujii Kaze,Matsuri,track,LOVE ALL SERVE ALL,11,2022-03-23
216,Tyga,Freaky Deaky,track,Freaky Deaky,1,2022-02-25
217,beabadoobee,10:36,track,Beatopia,14,2022-07-15
218,Josh Ross,First Taste of Gone,track,First Taste of Gone,1,2022-02-11
219,BLACKPINK,Shut Down,track,BORN PINK,8,2022-09-16
220,Rauw Alejandro,LOKERA,track,LOKERA,1,2022-07-25
221,Conan Gray,Yours,track,Superache,12,2022-06-24
222,Fireboy DML,Bandana,track,Playboy,14,2022-08-04
223,Oxlade,KU LO SA - A COLORS SHOW,track,KU LO SA - A COLORS SHOW,1,2022-06-10
224,Taylor Swift,Bejeweled,track,Midnights (3am Edition),20,2022-10-22
225,Río Roma,Tú Me Gustas,track,Tú Me Gustas,1,2022-03-04
226,Ashley Cooke,never til now,track,Already Drank That Beer,9,2022-04-01
227,Memphis May Fire,Make Believe,track,Make Believe,7,2022-02-18
228,Muscadine Bloodline,Dyin' For a Livin',track,Dispatch to 16th Ave.,9,2022-02-04
229,The Maine,Loved You A Little (with Taking Back Sunday and Charlotte Sands),track,Loved You A Little (with Taking Back Sunday and Charlotte Sands),1,2022-01-20
230,Tom Odell,Best Day Of My Life,track,Best Day of My Life,12,2022-10-28
231,Kidd G,People Talk,track,People Talk,1,2022-04-15
232,Cordae,Super,track,From a Birds Eye View,14,2022-01-14
233,Post Malone,Wasting Angels (with The Kid LAROI),track,Twelve Carat Toothache,14,2022-06-03
234,Stray Kids,"TASTE (Lee Know, Hyunjin, Felix)",track,MAXIDENT,8,2022-10-07
235,Beyoncé,MOVE (feat. Grace Jones & Tems),track,RENAISSANCE,16,2022-07-29
236,GRAHAM,Mad It's My Fault,track,Mad It's My Fault,1,2022-07-08
237,Chase Matthew,Can't Hide Love,track,Born for This,12,2022-02-11
238,Benson Boone,Work of Art,track,Walk Me Home...,8,2022-07-29
239,Dylan Schneider,Ain't Missin' You,track,Ain't Missin' You,1,2022-09-16
240,LE SSERAFIM,ANTIFRAGILE,track,ANTIFRAGILE,5,2022-10-17
241,Porter Robinson,Everything Goes On,track,Everything Goes On,1,2022-07-14
242,LE SSERAFIM,Good Parts (when the quality is bad but I am),track,ANTIFRAGILE,5,2022-10-17
243,Cults,Gilded Lily - Sped Up,track,Offering,13,2022-10-26
244,Punctual,Do It All Again,track,Do It All Again,1,2022-02-11
245,Jung Kook,My You,track,My You,1,2022-06-13
246,BLACKPINK,Pink Venom,track,Pink Venom,1,2022-08-19
247,Bette Midler,One Way or Another (Hocus Pocus 2 Version),track,Hocus Pocus 2 (Original Soundtrack),28,2022-09-30
248,Chase Matthew,Love You Again,track,Love You Again,1,2022-12-09
249,Lil Durk,Mad Max,track,Lil Durk Presents: Loyal Bros 2,23,2022-12-16
250,Taylor Swift,"You're On Your Own, Kid",track,Midnights (3am Edition),20,2022-10-22
251,The Lumineers,WHERE WE ARE,track,BRIGHTSIDE,9,2022-01-14
252,Ski Mask The Slump God,OOGA BOOGA!,track,OOGA BOOGA!,1,2022-10-25
253,MEDUZA,Bad Memories (feat. Elley Duhé & FAST BOY),track,Bad Memories (feat. Elley Duhé & FAST BOY),1,2022-07-22
254,Lady Gaga,Hold My Hand,track,"Hold My Hand (Music From The Motion Picture ""Top Gun: Maverick"")",1,2022-05-03
255,Big Thief,Change,track,Dragon New Warm Mountain I Believe In You,20,2022-02-11
256,d4vd,Dirty Secrets,track,Dirty Secrets,1,2022-04-27
257,ENHYPEN,Future Perfect (Pass the MIC),track,MANIFESTO : DAY 1,6,2022-07-04
258,Huey Mack,Carry Me Home (feat. Charles Wesley Godwin),track,The Cozy Bar,14,2022-10-21
259,Fireboy DML,Peru,track,Playboy,14,2022-08-04
260,Post Malone,Waiting For Never,track,Twelve Carat Toothache (Deluxe),16,2022-06-07
261,Drake,A Keeper,track,"Honestly, Nevermind",14,2022-06-17
262,Izzamuzzic,Shootout,track,Shootout,1,2022-06-30
263,Yuridia,¿Y Qué Tal Si Funciona?,track,Pa' Luego Es Tarde,14,2022-10-20
264,Connor Price,Chatter,track,Chatter,1,2022-12-02
265,Fujii Kaze,Matsuri,track,LOVE ALL SERVE ALL,11,2022-03-23
266,Tyga,Freaky Deaky,track,Freaky Deaky,1,2022-02-25
267,beabadoobee,10:36,track,Beatopia,14,2022-07-15
268,Josh Ross,First Taste of Gone,track,First Taste of Gone,1,2022-02-11
269,BLACKPINK,Shut Down,track,BORN PINK,8,2022-09-16
270,Rauw Alejandro,LOKERA,track,LOKERA,1,2022-07-25
271,Conan Gray,Yours,track,Superache,12,2022-06-24
272,Fireboy DML,Bandana,track,Playboy,14,2022-08-04
273,Oxlade,KU LO SA - A COLORS SHOW,track,KU LO SA - A COLORS SHOW,1,2022-06-10
274,Taylor Swift,Bejeweled,track,Midnights (3am Edition),20,2022-10-22
275,Río Roma,Tú Me Gustas,track,Tú Me Gustas,1,2022-03-04
276,Ashley Cooke,never til now,track,Already Drank That Beer,9,2022-04-01
277,Memphis May Fire,Make Believe,track,Make Believe,7,2022-02-18
278,Muscadine Bloodline,Dyin' For a Livin',track,Dispatch to 16th Ave.,9,2022-02-04
279,The Maine,Loved You A Little (with Taking Back Sunday and Charlotte Sands),track,Loved You A Little (with Taking Back Sunday and Charlotte Sands),1,2022-01-20
280,Tom Odell,Best Day Of My Life,track,Best Day of My Life,12,2022-10-28
281,Kidd G,People Talk,track,People Talk,1,2022-04-15
282,Cordae,Super,track,From a Birds Eye View,14,2022-01-14
283,Post Malone,Wasting Angels (with The Kid LAROI),track,Twelve Carat Toothache,14,2022-06-03
284,Stray Kids,"TASTE (Lee Know, Hyunjin, Felix)",track,MAXIDENT,8,2022-10-07
285,Beyoncé,MOVE (feat. Grace Jones & Tems),track,RENAISSANCE,16,2022-07-29
286,GRAHAM,Mad It's My Fault,track,Mad It's My Fault,1,2022-07-08
287,Chase Matthew,Can't Hide Love,track,Born for This,12,2022-02-11
288,Benson Boone,Work of Art,track,Walk Me Home...,8,2022-07-29
289,Dylan Schneider,Ain't Missin' You,track,Ain't Missin' You,1,2022-09-16
290,LE SSERAFIM,ANTIFRAGILE,track,ANTIFRAGILE,5,2022-10-17
291,Porter Robinson,Everything Goes On,track,Everything Goes On,1,2022-07-14
292,LE SSERAFIM,Good Parts (when the quality is bad but I am),track,ANTIFRAGILE,5,2022-10-17
293,Cults,Gilded Lily - Sped Up,track,Offering,13,2022-10-26
294,Punctual,Do It All Again,track,Do It All Again,1,2022-02-11
295,Jung Kook,My You,track,My You,1,2022-06-13
296,BLACKPINK,Pink Venom,track,Pink Venom,1,2022-08-19
297,Bette Midler,One Way or Another (Hocus Pocus 2 Version),track,Hocus Pocus 2 (Original Soundtrack),28,2022-09-30
298,Chase Matthew,Love You Again,track,Love You Again,1,2022-12-09
299,Lil Durk,Mad Max,track,Lil Durk Presents: Loyal Bros 2,23,2022-12-16
300,Taylor Swift,"You're On Your Own, Kid",track,Midnights (3am Edition),20,2022-10-22
301,The Lumineers,WHERE WE ARE,track,BRIGHTSIDE,9,2022-01-14
302,Ski Mask The Slump God,OOGA BOOGA!,track,OOGA BOOGA!,1,2022-10-25
303,MEDUZA,Bad Memories (feat. Elley Duhé & FAST BOY),track,Bad Memories (feat. Elley Duhé & FAST BOY),1,2022-07-22
304,Lady Gaga,Hold My Hand,track,"Hold My Hand (Music From The Motion Picture ""Top Gun: Maverick"")",1,2022-05-03
305,Big Thief,Change,track,Dragon New Warm Mountain I Believe In You,20,2022-02-11
306,d4vd,Dirty Secrets,track,Dirty Secrets,1,2022-04-27
307,ENHYPEN,Future Perfect (Pass the MIC),track,MANIFESTO : DAY 1,6,2022-07-04
308,Huey Mack,Carry Me Home (feat. Charles Wesley Godwin),track,The Cozy Bar,14,2022-10-21
309,Fireboy DML,Peru,track,Playboy,14,2022-08-04
310,Post Malone,Waiting For Never,track,Twelve Carat Toothache (Deluxe),16,2022-06-07
311,Drake,A Keeper,track,"Honestly, Nevermind",14,2022-06-17
312,Izzamuzzic,Shootout,track,Shootout,1,2022-06-30
313,Yuridia,¿Y Qué Tal Si Funciona?,track,Pa' Luego Es Tarde,14,2022-10-20
314,Connor Price,Chatter,track,Chatter,1,2022-12-02
315,Fujii Kaze,Matsuri,track,LOVE ALL SERVE ALL,11,2022-03-23
316,Tyga,Freaky Deaky,track,Freaky Deaky,1,2022-02-25
317,beabadoobee,10:36,track,Beatopia,14,2022-07-15
318,Josh Ross,First Taste of Gone,track,First Taste of Gone,1,2022-02-11
319,BLACKPINK,Shut Down,track,BORN PINK,8,2022-09-16
320,Rauw Alejandro,LOKERA,track,LOKERA,1,2022-07-25
321,Conan Gray,Yours,track,Superache,12,2022-06-24
322,Fireboy DML,Bandana,track,Playboy,14,2022-08-04
323,Oxlade,KU LO SA - A COLORS SHOW,track,KU LO SA - A COLORS SHOW,1,2022-06-10
324,Taylor Swift,Bejeweled,track,Midnights (3am Edition),20,2022-10-22
325,Río Roma,Tú Me Gustas,track,Tú Me Gustas,1,2022-03-04
326,Ashley Cooke,never til now,track,Already Drank That Beer,9,2022-04-01
327,Memphis May Fire,Make Believe,track,Make Believe,7,2022-02-18
328,Muscadine Bloodline,Dyin' For a Livin',track,Dispatch to 16th Ave.,9,2022-02-04
329,The Maine,Loved You A Little (with Taking Back Sunday and Charlotte Sands),track,Loved You A Little (with Taking Back Sunday and Charlotte Sands),1,2022-01-20
330,Tom Odell,Best Day Of My Life,track,Best Day of My Life,12,2022-10-28
331,Kidd G,People Talk,track,People Talk,1,2022-04-15
332,Cordae,Super,track,From a Birds Eye View,14,2022-01-14
333,Post Malone,Wasting Angels (with The Kid LAROI),track,Twelve Carat Toothache,14,2022-06-03
334,Stray Kids,"TASTE (Lee Know, Hyunjin, Felix)",track,MAXIDENT,8,2022-10-07
335,Beyoncé,MOVE (feat. Grace Jones & Tems),track,RENAISSANCE,16,2022-07-29
336,GRAHAM,Mad It's My Fault,track,Mad It's My Fault,1,2022-07-08
337,Chase Matthew,Can't Hide Love,track,Born for This,12,2022-02-11
338,Benson Boone,Work of Art,track,Walk Me Home...,8,2022-07-29
339,Dylan Schneider,Ain't Missin' You,track,Ain't Missin' You,1,2022-09-16
340,LE SSERAFIM,ANTIFRAGILE,track,ANTIFRAGILE,5,2022-10-17
341,Porter Robinson,Everything Goes On,track,Everything Goes On,1,2022-07-14
342,LE SSERAFIM,Good Parts (when the quality is bad but I am),track,ANTIFRAGILE,5,2022-10-17
343,Cults,Gilded Lily - Sped Up,track,Offering,13,2022-10-26
344,Punctual,Do It All Again,track,Do It All Again,1,2022-02-11
345,Jung Kook,My You,track,My You,1,2022-06-13
346,BLACKPINK,Pink Venom,track,Pink Venom,1,2022-08-19
347,Bette Midler,One Way or Another (Hocus Pocus 2 Version),track,Hocus Pocus 2 (Original Soundtrack),28,2022-09-30
348,Chase Matthew,Love You Again,track,Love You Again,1,2022-12-09
349,Lil Durk,Mad Max,track,Lil Durk Presents: Loyal Bros 2,23,2022-12-16
350,Taylor Swift,"You're On Your Own, Kid",track,Midnights (3am Edition),20,2022-10-22
351,The Lumineers,WHERE WE ARE,track,BRIGHTSIDE,9,2022-01-14
352,Ski Mask The Slump God,OOGA BOOGA!,track,OOGA BOOGA!,1,2022-10-25
353,MEDUZA,Bad Memories (feat. Elley Duhé & FAST BOY),track,Bad Memories (feat. Elley Duhé & FAST BOY),1,2022-07-22
354,Lady Gaga,Hold My Hand,track,"Hold My Hand (Music From The Motion Picture ""Top Gun: Maverick"")",1,2022-05-03
355,Big Thief,Change,track,Dragon New Warm Mountain I Believe In You,20,2022-02-11
356,d4vd,Dirty Secrets,track,Dirty Secrets,1,2022-04-27
357,ENHYPEN,Future Perfect (Pass the MIC),track,MANIFESTO : DAY 1,6,2022-07-04
358,Huey Mack,Carry Me Home (feat. Charles Wesley Godwin),track,The Cozy Bar,14,2022-10-21
359,Fireboy DML,Peru,track,Playboy,14,2022-08-04
360,Post Malone,Waiting For Never,track,Twelve Carat Toothache (Deluxe),16,2022-06-07
361,Drake,A Keeper,track,"Honestly, Nevermind",14,2022-06-17
362,Izzamuzzic,Shootout,track,Shootout,1,2022-06-30
363,Yuridia,¿Y Qué Tal Si Funciona?,track,Pa' Luego Es Tarde,14,2022-10-20
364,Connor Price,Chatter,track,Chatter,1,2022-12-02
365,Fujii Kaze,Matsuri,track,LOVE ALL SERVE ALL,11,2022-03-23
366,Tyga,Freaky Deaky,track,Freaky Deaky,1,2022-02-25
367,beabadoobee,10:36,track,Beatopia,14,2022-07-15
368,Josh Ross,First Taste of Gone,track,First Taste of Gone,1,2022-02-11
369,BLACKPINK,Shut Down,track,BORN PINK,8,2022-09-16
370,Rauw Alejandro,LOKERA,track,LOKERA,1,2022-07-25
371,Conan Gray,Yours,track,Superache,12,2022-06-24
372,Fireboy DML,Bandana,track,Playboy,14,2022-08-04
373,Oxlade,KU LO SA - A COLORS SHOW,track,KU LO SA - A COLORS SHOW,1,2022-06-10
374,Taylor Swift,Bejeweled,track,Midnights (3am Edition),20,2022-10-22
375,Río Roma,Tú Me Gustas,track,Tú Me Gustas,1,2022-03-04
376,Ashley Cooke,never til now,track,Already Drank That Beer,9,2022-04-01
377,Memphis May Fire,Make Believe,track,Make Believe,7,2022-02-18
378,Muscadine Bloodline,Dyin' For a Livin',track,Dispatch to 16th Ave.,9,2022-02-04
379,The Maine,Loved You A Little (with Taking Back Sunday and Charlotte Sands),track,Loved You A Little (with Taking Back Sunday and Charlotte Sands),1,2022-01-20
380,Tom Odell,Best Day Of My Life,track,Best Day of My Life,12,2022-10-28
381,Kidd G,People Talk,track,People Talk,1,2022-04-15
382,Cordae,Super,track,From a Birds Eye View,14,2022-01-14
383,Post Malone,Wasting Angels (with The Kid LAROI),track,Twelve Carat Toothache,14,2022-06-03
384,Stray Kids,"TASTE (Lee Know, Hyunjin, Felix)",track,MAXIDENT,8,2022-10-07
385,Beyoncé,MOVE (feat. Grace Jones & Tems),track,RENAISSANCE,16,2022-07-29
386,GRAHAM,Mad It's My Fault,track,Mad It's My Fault,1,2022-07-08
387,Chase Matthew,Can't Hide Love,track,Born for This,12,2022-02-11
388,Benson Boone,Work of Art,track,Walk Me Home...,8,2022-07-29
389,Dylan Schneider,Ain't Missin' You,track,Ain't Missin' You,1,2022-09-16
390,LE SSERAFIM,ANTIFRAGILE,track,ANTIFRAGILE,5,2022-10-17
391,Porter Robinson,Everything Goes On,track,Everything Goes On,1,2022-07-14
392,LE SSERAFIM,Good Parts (when the quality is bad but I am),track,ANTIFRAGILE,5,2022-10-17
393,Cults,Gilded Lily - Sped Up,track,Offering,13,2022-10-26
394,Punctual,Do It All Again,track,Do It All Again,1,2022-02-11
395,Jung Kook,My You,track,My You,1,2022-06-13
396,BLACKPINK,Pink Venom,track,Pink Venom,1,2022-08-19
397,Bette Midler,One Way or Another (Hocus Pocus 2 Version),track,Hocus Pocus 2 (Original Soundtrack),28,2022-09-30
398,Chase Matthew,Love You Again,track,Love You Again,1,2022-12-09
399,Lil Durk,Mad Max,track,Lil Durk Presents: Loyal Bros 2,23,2022-12-16
400,Taylor Swift,"You're On Your Own, Kid",track,Midnights (3am Edition),20,2022-10-22
401,The Lumineers,WHERE WE ARE,track,BRIGHTSIDE,9,2022-01-14
402,Ski Mask The Slump God,OOGA BOOGA!,track,OOGA BOOGA!,1,2022-10-25
403,MEDUZA,Bad Memories (feat. Elley Duhé & FAST BOY),track,Bad Memories (feat. Elley Duhé & FAST BOY),1,2022-07-22
404,Lady Gaga,Hold My Hand,track,"Hold My Hand (Music From The Motion Picture ""Top Gun: Maverick"")",1,2022-05-03
405,Big Thief,Change,track,Dragon New Warm Mountain I Believe In You,20,2022-02-11
406,d4vd,Dirty Secrets,track,Dirty Secrets,1,2022-04-27
407,ENHYPEN,Future Perfect (Pass the MIC),track,MANIFESTO : DAY 1,6,2022-07-04
408,Huey Mack,Carry Me Home (feat. Charles Wesley Godwin),track,The Cozy Bar,14,2022-10-21
409,Fireboy DML,Peru,track,Playboy,14,2022-08-04
410,Post Malone,Waiting For Never,track,Twelve Carat Toothache (Deluxe),16,2022-06-07
411,Drake,A Keeper,track,"Honestly, Nevermind",14,2022-06-17
412,Izzamuzzic,Shootout,track,Shootout,1,2022-06-30
413,Yuridia,¿Y Qué Tal Si Funciona?,track,Pa' Luego Es Tarde,14,2022-10-20
414,Connor Price,Chatter,track,Chatter,1,2022-12-02
415,Fujii Kaze,Matsuri,track,LOVE ALL SERVE ALL,11,2022-03-23
416,Tyga,Freaky Deaky,track,Freaky Deaky,1,2022-02-25
417,beabadoobee,10:36,track,Beatopia,14,2022-07-15
418,Josh Ross,First Taste of Gone,track,First Taste of Gone,1,2022-02-11
419,BLACKPINK,Shut Down,track,BORN PINK,8,2022-09-16
420,Rauw Alejandro,LOKERA,track,LOKERA,1,2022-07-25
421,Conan Gray,Yours,track,Superache,12,2022-06-24
422,Fireboy DML,Bandana,track,Playboy,14,2022-08-04
423,Oxlade,KU LO SA - A COLORS SHOW,track,KU LO SA - A COLORS SHOW,1,2022-06-10
424,Taylor Swift,Bejeweled,track,Midnights (3am Edition),20,2022-10-22
425,Río Roma,Tú Me Gustas,track,Tú Me Gustas,1,2022-03-04
426,Ashley Cooke,never til now,track,Already Drank That Beer,9,2022-04-01
427,Memphis May Fire,Make Believe,track,Make Believe,7,2022-02-18
428,Muscadine Bloodline,Dyin' For a Livin',track,Dispatch to 16th Ave.,9,2022-02-04
429,The Maine,Loved You A Little (with Taking Back Sunday and Charlotte Sands),track,Loved You A Little (with Taking Back Sunday and Charlotte Sands),1,2022-01-20
430,Tom Odell,Best Day Of My Life,track,Best Day of My Life,12,2022-10-28
431,Kidd G,People Talk,track,People Talk,1,2022-04-15
432,Cordae,Super,track,From a Birds Eye View,14,2022-01-14
433,Post Malone,Wasting Angels (with The Kid LAROI),track,Twelve Carat Toothache,14,2022-06-03
434,Stray Kids,"TASTE (Lee Know, Hyunjin, Felix)",track,MAXIDENT,8,2022-10-07
435,Beyoncé,MOVE (feat. Grace Jones & Tems),track,RENAISSANCE,16,2022-07-29
436,GRAHAM,Mad It's My Fault,track,Mad It's My Fault,1,2022-07-08
437,Chase Matthew,Can't Hide Love,track,Born for This,12,2022-02-11
438,Benson Boone,Work of Art,track,Walk Me Home...,8,2022-07-29
439,Dylan Schneider,Ain't Missin' You,track,Ain't Missin' You,1,2022-09-16
440,LE SSERAFIM,ANTIFRAGILE,track,ANTIFRAGILE,5,2022-10-17
441,Porter Robinson,Everything Goes On,track,Everything Goes On,1,2022-07-14
442,LE SSERAFIM,Good Parts (when the quality is bad but I am),track,ANTIFRAGILE,5,2022-10-17
443,Cults,Gilded Lily - Sped Up,track,Offering,13,2022-10-26
444,Punctual,Do It All Again,track,Do It All Again,1,2022-02-11
445,Jung Kook,My You,track,My You,1,2022-06-13
446,BLACKPINK,Pink Venom,track,Pink Venom,1,2022-08-19
447,Bette Midler,One Way or Another (Hocus Pocus 2 Version),track,Hocus Pocus 2 (Original Soundtrack),28,2022-09-30
448,Chase Matthew,Love You Again,track,Love You Again,1,2022-12-09
449,Lil Durk,Mad Max,track,Lil Durk Presents: Loyal Bros 2,23,2022-12-16
450,Taylor Swift,"You're On Your Own, Kid",track,Midnights (3am Edition),20,2022-10-22
451,The Lumineers,WHERE WE ARE,track,BRIGHTSIDE,9,2022-01-14
452,Ski Mask The Slump God,OOGA BOOGA!,track,OOGA BOOGA!,1,2022-10-25
453,MEDUZA,Bad Memories (feat. Elley Duhé & FAST BOY),track,Bad Memories (feat. Elley Duhé & FAST BOY),1,2022-07-22
454,Lady Gaga,Hold My Hand,track,"Hold My Hand (Music From The Motion Picture ""Top Gun: Maverick"")",1,2022-05-03
455,Big Thief,Change,track,Dragon New Warm Mountain I Believe In You,20,2022-02-11
456,d4vd,Dirty Secrets,track,Dirty Secrets,1,2022-04-27
457,ENHYPEN,Future Perfect (Pass the MIC),track,MANIFESTO : DAY 1,6,2022-07-04
458,Huey Mack,Carry Me Home (feat. Charles Wesley Godwin),track,The Cozy Bar,14,2022-10-21
459,Fireboy DML,Peru,track,Playboy,14,2022-08-04
460,Post Malone,Waiting For Never,track,Twelve Carat Toothache (Deluxe),16,2022-06-07
461,Drake,A Keeper,track,"Honestly, Nevermind",14,2022-06-17
462,Izzamuzzic,Shootout,track,Shootout,1,2022-06-30
463,Yuridia,¿Y Qué Tal Si Funciona?,track,Pa' Luego Es Tarde,14,2022-10-20
464,Connor Price,Chatter,track,Chatter,1,2022-12-02
465,Fujii Kaze,Matsuri,track,LOVE ALL SERVE ALL,11,2022-03-23
466,Tyga,Freaky Deaky,track,Freaky Deaky,1,2022-02-25
467,beabadoobee,10:36,track,Beatopia,14,2022-07-15
468,Josh Ross,First Taste of Gone,track,First Taste of Gone,1,2022-02-11
469,BLACKPINK,Shut Down,track,BORN PINK,8,2022-09-16
470,Rauw Alejandro,LOKERA,track,LOKERA,1,2022-07-25
471,Conan Gray,Yours,track,Superache,12,2022-06-24
472,Fireboy DML,Bandana,track,Playboy,14,2022-08-04
473,Oxlade,KU LO SA - A COLORS SHOW,track,KU LO SA - A COLORS SHOW,1,2022-06-10
474,Taylor Swift,Bejeweled,track,Midnights (3am Edition),20,2022-10-22
475,Río Roma,Tú Me Gustas,track,Tú Me Gustas,1,2022-03-04
476,Ashley Cooke,never til now,track,Already Drank That Beer,9,2022-04-01
477,Memphis May Fire,Make Believe,track,Make Believe,7,2022-02-18
478,Muscadine Bloodline,Dyin' For a Livin',track,Dispatch to 16th Ave.,9,2022-02-04
479,The Maine,Loved You A Little (with Taking Back Sunday and Charlotte Sands),track,Loved You A Little (with Taking Back Sunday and Charlotte Sands),1,2022-01-20
480,Tom Odell,Best Day Of My Life,track,Best Day of My Life,12,2022-10-28
481,Kidd G,People Talk,track,People Talk,1,2022-04-15
482,Cordae,Super,track,From a Birds Eye View,14,2022-01-14
483,Post Malone,Wasting Angels (with The Kid LAROI),track,Twelve Carat Toothache,14,2022-06-03
484,Stray Kids,"TASTE (Lee Know, Hyunjin, Felix)",track,MAXIDENT,8,2022-10-07
485,Beyoncé,MOVE (feat. Grace Jones & Tems),track,RENAISSANCE,16,2022-07-29
486,GRAHAM,Mad It's My Fault,track,Mad It's My Fault,1,2022-07-08
487,Chase Matthew,Can't Hide Love,track,Born for This,12,2022-02-11
488,Benson Boone,Work of Art,track,Walk Me Home...,8,2022-07-29
489,Dylan Schneider,Ain't Missin' You,track,Ain't Missin' You,1,2022-09-16
490,LE SSERAFIM,ANTIFRAGILE,track,ANTIFRAGILE,5,2022-10-17
491,Porter Robinson,Everything Goes On,track,Everything Goes On,1,2022-07-14
492,LE SSERAFIM,Good Parts (when the quality is bad but I am),track,ANTIFRAGILE,5,2022-10-17
493,Cults,Gilded Lily - Sped Up,track,Offering,13,2022-10-26
494,Punctual,Do It All Again,track,Do It All Again,1,2022-02-11
495,Jung Kook,My You,track,My You,1,2022-06-13
496,BLACKPINK,Pink Venom,track,Pink Venom,1,2022-08-19
497,Bette Midler,One Way or Another (Hocus Pocus 2 Version),track,Hocus Pocus 2 (Original Soundtrack),28,2022-09-30
498,Chase Matthew,Love You Again,track,Love You Again,1,2022-12-09
499,Lil Durk,Mad Max,track,Lil Durk Presents: Loyal Bros 2,23,2022-12-16
